SYMBOL,DATE,SPX YE16,SPX YE17,SPX 16-17,SEDOL,TICKER-REGION,PRICE YE16,PRICE YE17,RETURN 16-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
2801193,20161230,2238.83,2673.61,0.19,280119,MLR-US, 	26.45 , 	25.80 , 	(0.02), 	(0.22), 	11.12 ,"Miller Industries, Inc.",Miller Industries Inc.,MLR,NYSE,Machinery,United States and Canada,United States,57.31000,45.56000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6005512040,No evidence of relevant controversies
B03DVM4,20161230,2238.83,2673.61,0.19,B03DVM,MNTX-US, 	6.86 , 	9.60 , 	0.40 , 	0.21 , 	(25.84),"Manitex International, Inc.",Manitex International Inc.,MNTX,NasdaqCM,Machinery,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US5634201082,No evidence of relevant controversies
2608349,20161230,2238.83,2673.61,0.19,260834,MTOR-US, 	12.42 , 	23.46 , 	0.89 , 	0.69 ,,"Meritor, Inc.",Meritor Inc.,MTOR,NYSE,Machinery,United States and Canada,United States,57.31000,47.61000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US59001K1007,No evidence of relevant controversies
2562047,20161230,2238.83,2673.61,0.19,BDFCGV,MTW-US, 	23.92 , 	39.34 , 	0.64 , 	0.45 , 	(51.45),"Manitowoc Company, Inc.",The Manitowoc Company Inc.,MTW,NYSE,Machinery,United States and Canada,United States,57.31000,49.10000,39.97000,49.52000,63.15000,22.84000,8.020000,45.06000,47.53000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US5635711089,Category 2
B15RZR4,20161230,2238.83,2673.61,0.19,B15RZR,MWA-US, 	13.31 , 	12.53 , 	(0.06), 	(0.25), 	11.50 ,"Mueller Water Products, Inc. Class A",Mueller Water Products Inc.,MWA,NYSE,Machinery,United States and Canada,United States,57.31000,49.82000,,,,20.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6247581084,No evidence of relevant controversies
2624464,20161230,2238.83,2673.61,0.19,262446,NAV-US, 	31.37 , 	42.88 , 	0.37 , 	0.17 ,,Navistar International Corporation,Navistar International Corporation,NAV,NYSE,Machinery,United States and Canada,United States,57.31000,69.77000,91.20000,47.71000,66.35000,87.04000,100.0000,39.51000,62.96000,0.400000,0.350000,0.250000,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 2,US63934E1082,Category 2
2641838,20161230,2238.83,2673.61,0.19,264183,NDSN-US, 	112.05 , 	146.40 , 	0.31 , 	0.11 , 	35.97 ,Nordson Corporation,Nordson Corporation,NDSN,NasdaqGS,Machinery,United States and Canada,United States,57.31000,56.39000,50.31000,48.63000,77.00000,53.70000,36.42000,43.83000,91.36000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6556631025,No evidence of relevant controversies
2620558,20161230,2238.83,2673.61,0.19,262055,NNBR-US, 	19.05 , 	27.60 , 	0.45 , 	0.25 , 	(3.05),"NN, Inc.",NN Inc.,NNBR,NasdaqGS,Machinery,United States and Canada,United States,57.31000,45.56000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6293371067,No evidence of relevant controversies
2951292,20161230,2238.83,2673.61,0.19,295129,NPO-US, 	67.36 , 	93.51 , 	0.39 , 	0.19 , 	(9.80),"EnPro Industries, Inc.",EnPro Industries Inc.,NPO,NYSE,Machinery,United States and Canada,United States,57.31000,47.64000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US29355X1072,Category 1
B0FPH75,20161230,2238.83,2673.61,0.19,B0FPH7,OFLX-US, 	55.76 , 	71.41 , 	0.28 , 	0.09 , 	33.22 ,"Omega Flex, Inc.",Omega Flex Inc.,OFLX,NasdaqGM,Machinery,United States and Canada,United States,57.31000,47.88000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6820951043,No evidence of relevant controversies
2126089,20161230,2238.83,2673.61,0.19,212608,OML-CA, 	1.78 , 	1.62 , 	(0.09), 	(0.28), 	4.08 ,Omni-Lite Industries Canada Inc.,Omni-Lite Industries Canada Inc.,OML,TSXV,Machinery,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,CA6819761066,No evidence of relevant controversies
2663520,20161230,2238.83,2673.61,0.19,266352,OSK-US, 	64.61 , 	90.89 , 	0.41 , 	0.21 , 	11.13 ,Oshkosh Corp,Oshkosh Corporation,OSK,NYSE,Machinery,United States and Canada,United States,57.31000,58.22000,54.96000,57.36000,64.65000,62.35000,52.47000,71.60000,55.56000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6882392011,Category 2
2665861,20161230,2238.83,2673.61,0.19,266586,PCAR-US, 	63.90 , 	71.08 , 	0.11 , 	(0.08), 	7.61 ,PACCAR Inc,PACCAR Inc,PCAR,NasdaqGS,Machinery,United States and Canada,United States,57.31000,55.17000,61.29000,44.38000,60.49000,46.30000,65.43000,27.78000,38.27000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 3,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,US6937181088,Category 3
2671501,20161230,2238.83,2673.61,0.19,267150,PH-US, 	140.00 , 	199.58 , 	0.43 , 	0.23 , 	16.67 ,Parker-Hannifin Corporation,Parker-Hannifin Corporation,PH,NYSE,Machinery,United States and Canada,United States,57.31000,62.25000,66.29000,56.26000,64.15000,72.22000,74.69000,68.52000,53.70000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7010941042,Category 2
B3N5WD9,20161230,2238.83,2673.61,0.19,B3N5WD,PLOW-US, 	33.65 , 	37.80 , 	0.12 , 	(0.07), 	18.28 ,"Douglas Dynamics, Inc.",Douglas Dynamics Inc.,PLOW,NYSE,Machinery,United States and Canada,United States,57.31000,44.51000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US25960R1059,No evidence of relevant controversies
B6T6J81,20161230,2238.83,2673.61,0.19,B6T6J8,PRLB-US, 	51.35 , 	103.00 , 	1.01 , 	0.81 , 	12.07 ,"Proto Labs, Inc.",Proto Labs Inc.,PRLB,NYSE,Machinery,United States and Canada,United States,57.31000,45.86000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7437131094,No evidence of relevant controversies
B06T0P5,20161230,2238.83,2673.61,0.19,B06T0P,RAIL-US, 	14.93 , 	17.08 , 	0.14 , 	(0.05), 	5.01 ,"FreightCar America, Inc.",FreightCar America Inc.,RAIL,NasdaqGS,Machinery,United States and Canada,United States,57.31000,44.46000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US3570231007,Category 1
B0GLYB5,20161230,2238.83,2673.61,0.19,B0GLYB,ROLL-US, 	92.81 , 	126.40 , 	0.36 , 	0.17 , 	10.92 ,RBC Bearings Incorporated,RBC Bearings Incorporated,ROLL,NasdaqGS,Machinery,United States and Canada,United States,57.31000,46.53000,,,,10.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US75524B1044,No evidence of relevant controversies
B4NPMX6,20161230,2238.83,2673.61,0.19,B4NPMX,RXN-US, 	19.59 , 	26.02 , 	0.33 , 	0.13 , 	12.14 ,Rexnord Corporation,Rexnord Corporation,RXN,NYSE,Machinery,United States and Canada,United States,57.31000,52.48000,,,,35.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US76169B1026,Category 1
2818740,20161230,2238.83,2673.61,0.19,281874,SNA-US, 	171.27 , 	174.30 , 	0.02 , 	(0.18), 	21.73 ,Snap-on Incorporated,Snap-on Incorporated,SNA,NYSE,Machinery,United States and Canada,United States,57.31000,55.32000,51.91000,52.74000,64.40000,47.53000,43.83000,58.02000,54.32000,0.400000,0.350000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US8330341012,No evidence of relevant controversies
2819282,20161230,2238.83,2673.61,0.19,281928,SNHY-US, 	39.97 , 	64.69 , 	0.62 , 	0.42 , 	10.16 ,Sun Hydraulics Corporation,Sun Hydraulics Corporation,SNHY,NasdaqGS,Machinery,United States and Canada,United States,57.31000,47.08000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US8669421054,No evidence of relevant controversies
